"id","puzzle_id","team_id","guess","is_correct","submit_time"
"949","bould-idea","17d53499-799c-4331-8135-70d3b2d6d498","CLOVER","true","2024-11-24 22:39:17.787+00"
"950","redacted","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","PARAGRAPHICALLY","true","2024-11-24 22:39:21.372+00"
"951","flag-code","17d53499-799c-4331-8135-70d3b2d6d498","WAVER","true","2024-11-24 22:39:49.851+00"
"952","math","4d97bc8e-9e10-4559-9780-891946d37cd7","HORSE","true","2024-11-24 22:39:57.036+00"
"953","triple-threat","9648a562-727f-4cf2-b8e4-74683197e09e","ACEGIK","false","2024-11-24 22:40:02.546+00"
"954","carberry-2","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","HELENOFTROY","true","2024-11-24 22:40:02.84+00"
"955","bould-idea","476d8e6a-3767-4ac0-ac45-b29c0088de75","CLIVED","false","2024-11-24 22:40:07.274+00"
"956","math","17d53499-799c-4331-8135-70d3b2d6d498","HORSE","true","2024-11-24 22:40:16.663+00"
"957","bould-idea","476d8e6a-3767-4ac0-ac45-b29c0088de75","OLIVER","false","2024-11-24 22:41:06.983+00"
"958","bould-idea","476d8e6a-3767-4ac0-ac45-b29c0088de75","SLIVER","false","2024-11-24 22:41:13.411+00"
"959","incomplete-instrumentation","1af8c644-4dfa-4aae-9c4f-d03ec273f214","CASTANETS","false","2024-11-24 22:41:59.704+00"
"960","who-am-i","4d97bc8e-9e10-4559-9780-891946d37cd7","CENTRALEXECUTIVECOMMITTEEOFTHESOVIETUNION","true","2024-11-24 22:42:12.606+00"
"961","maize-maze","7b18ad6e-2ce4-4055-862d-bd0743d88d2f","POSSIBLEASBESTOS","false","2024-11-24 22:42:15.597+00"
"962","maize-maze","7b18ad6e-2ce4-4055-862d-bd0743d88d2f","ASBESTOSPOSSIBLE","true","2024-11-24 22:42:21.892+00"
"963","triple-threat","9648a562-727f-4cf2-b8e4-74683197e09e","SALTLA","false","2024-11-24 22:43:05.121+00"
"964","bould-idea","6bbc582d-5057-4160-b66c-b2df9e163662","CLOVER","true","2024-11-24 22:43:06.316+00"
"965","objections","7b18ad6e-2ce4-4055-862d-bd0743d88d2f","WAT","false","2024-11-24 22:43:33.504+00"
"966","objections","7b18ad6e-2ce4-4055-862d-bd0743d88d2f","PIT","false","2024-11-24 22:43:41.387+00"
"967","prada","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","DEVILSBEDPOST","true","2024-11-24 22:43:46.319+00"
"968","previous-commute","36902569-f40b-420b-a823-c7be4fea7550","BUSINS","false","2024-11-24 22:44:20.932+00"
"969","objections","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","BADGER","false","2024-11-24 22:44:35.412+00"
"970","prada","661c4350-08eb-4b82-be93-57bd32e2494d","CLUBS","false","2024-11-24 22:44:37.559+00"
"971","prada","661c4350-08eb-4b82-be93-57bd32e2494d","FOUROFCLUBS","false","2024-11-24 22:44:42.594+00"
"972","objections","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","THEBADGER","false","2024-11-24 22:44:48.369+00"
"973","prada","661c4350-08eb-4b82-be93-57bd32e2494d","CLUB","false","2024-11-24 22:45:10.148+00"
"974","carberry","a55c85bf-ad4a-4a11-902f-692337b06415","ACHILLES","false","2024-11-24 22:46:08.782+00"
"975","carberry","a55c85bf-ad4a-4a11-902f-692337b06415","HEKTOR","false","2024-11-24 22:46:12.179+00"
"976","previous-commute","36902569-f40b-420b-a823-c7be4fea7550","BUSIUS","false","2024-11-24 22:46:32.548+00"
"977","carberry","a55c85bf-ad4a-4a11-902f-692337b06415","HECTOR","true","2024-11-24 22:46:49.147+00"
"978","prada","661c4350-08eb-4b82-be93-57bd32e2494d","BEDPOST","false","2024-11-24 22:47:00.749+00"
"979","prada","661c4350-08eb-4b82-be93-57bd32e2494d","DEVILSBEDPOST","true","2024-11-24 22:47:05.476+00"
"980","triple-threat","9648a562-727f-4cf2-b8e4-74683197e09e","SALTER","true","2024-11-24 22:47:15.983+00"
"981","previous-commute","36902569-f40b-420b-a823-c7be4fea7550","BUS","false","2024-11-24 22:47:26.28+00"
"982","bould-idea","0495847e-de9c-4c6f-85c2-368cffee3e05","CLOVER","true","2024-11-24 22:48:49.497+00"
"983","carberry","2943bb75-3a0f-4f21-bdcc-5c14121c05f9","HEKTOR","false","2024-11-24 22:48:54.071+00"
"984","carberry","2943bb75-3a0f-4f21-bdcc-5c14121c05f9","ACHILLES","false","2024-11-24 22:49:01.539+00"
"985","objections","4d97bc8e-9e10-4559-9780-891946d37cd7","BLT","false","2024-11-24 22:49:23.141+00"
"986","carberry","2943bb75-3a0f-4f21-bdcc-5c14121c05f9","ATENE","false","2024-11-24 22:49:52.479+00"
"987","prefix","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","PLUM","true","2024-11-24 22:49:55.556+00"
"988","carberry","2943bb75-3a0f-4f21-bdcc-5c14121c05f9","SPARTA","false","2024-11-24 22:49:55.793+00"
"989","triple-threat","a55c85bf-ad4a-4a11-902f-692337b06415","SALTER","true","2024-11-24 22:49:59.839+00"
"990","bould-idea","476d8e6a-3767-4ac0-ac45-b29c0088de75","GLOVER","false","2024-11-24 22:50:29.242+00"
"991","objections","4d97bc8e-9e10-4559-9780-891946d37cd7","BIT","false","2024-11-24 22:50:37.175+00"
"992","bould-idea","476d8e6a-3767-4ac0-ac45-b29c0088de75","CLOVER","true","2024-11-24 22:50:56.989+00"
"993","gone-yesterday","6bbc582d-5057-4160-b66c-b2df9e163662","BACKFIRED","false","2024-11-24 22:51:05.008+00"
"994","objections","4d97bc8e-9e10-4559-9780-891946d37cd7","BUT","true","2024-11-24 22:51:07.423+00"
"995","gone-yesterday","6bbc582d-5057-4160-b66c-b2df9e163662","BACKFIELD","false","2024-11-24 22:51:07.562+00"
"996","gone-yesterday","6bbc582d-5057-4160-b66c-b2df9e163662","BACKFIRES","false","2024-11-24 22:51:17.989+00"
"997","gone-yesterday","6bbc582d-5057-4160-b66c-b2df9e163662","BACKFILED","false","2024-11-24 22:52:21.622+00"
"998","gone-yesterday","6bbc582d-5057-4160-b66c-b2df9e163662","BACKFILES","false","2024-11-24 22:52:24.86+00"
"999","math","476d8e6a-3767-4ac0-ac45-b29c0088de75","HORSE","true","2024-11-24 22:53:09.577+00"
"1000","math","0495847e-de9c-4c6f-85c2-368cffee3e05","HORSE","true","2024-11-24 22:53:34.812+00"
"1001","gone-yesterday","6bbc582d-5057-4160-b66c-b2df9e163662","BACKFILLS","true","2024-11-24 22:53:57.881+00"
"1002","carberry","2943bb75-3a0f-4f21-bdcc-5c14121c05f9","HECTOR","true","2024-11-24 22:54:41.487+00"
"1003","alice","6bbc582d-5057-4160-b66c-b2df9e163662","SCRYMEARIVER","true","2024-11-24 22:54:45.48+00"
"1004","staze","6bbc582d-5057-4160-b66c-b2df9e163662","HAVE","false","2024-11-24 22:55:00.167+00"
"1005","redacted","a55c85bf-ad4a-4a11-902f-692337b06415","PARAGRAPHICALLY","true","2024-11-24 22:55:17.883+00"
"1006","carberry","35ba7f5f-da63-486e-8fed-547c4744d1f6","HECTOR","true","2024-11-24 22:55:46.638+00"
"1007","staze","6bbc582d-5057-4160-b66c-b2df9e163662","POLED","false","2024-11-24 22:56:55.924+00"
"1008","carberry-2","64b46370-1012-4ea2-9bb9-a362ce8e00f4","HELENA","false","2024-11-24 22:59:01.259+00"
"1009","carberry-2","64b46370-1012-4ea2-9bb9-a362ce8e00f4","HELEN","false","2024-11-24 22:59:02.689+00"
"1010","alice","7b18ad6e-2ce4-4055-862d-bd0743d88d2f","SCRYMEARIVER","true","2024-11-24 22:59:41.671+00"
"1011","carberry-2","64b46370-1012-4ea2-9bb9-a362ce8e00f4","HELENOFTROY","true","2024-11-24 22:59:42.213+00"
"1012","objections","03c011f3-887b-4e97-8fef-34bb6293625a","LIT","false","2024-11-24 22:59:52.901+00"
"1013","objections","03c011f3-887b-4e97-8fef-34bb6293625a","LET","false","2024-11-24 22:59:59.166+00"
"1014","who-am-i","0495847e-de9c-4c6f-85c2-368cffee3e05","CENTRALEXECUTIVECOMMITTEEOFTHESOVIETUNION","true","2024-11-24 23:00:53.254+00"
"1015","gate-lock","7b18ad6e-2ce4-4055-862d-bd0743d88d2f","ESCKEY","true","2024-11-24 23:01:17.93+00"
"1016","objections","03c011f3-887b-4e97-8fef-34bb6293625a","ART","false","2024-11-24 23:01:46.183+00"
"1017","flag-code","0495847e-de9c-4c6f-85c2-368cffee3e05","WAVER","true","2024-11-24 23:02:04.241+00"
"1018","previous-commute","36902569-f40b-420b-a823-c7be4fea7550","HORSE","false","2024-11-24 23:06:05.918+00"
"1019","incomplete-instrumentation","64b46370-1012-4ea2-9bb9-a362ce8e00f4","CASTANETS","false","2024-11-24 23:06:51.079+00"
"1020","incomplete-instrumentation","64b46370-1012-4ea2-9bb9-a362ce8e00f4","CAST","true","2024-11-24 23:06:56.467+00"
"1021","gone-yesterday","476d8e6a-3767-4ac0-ac45-b29c0088de75","BACKFIRES","false","2024-11-24 23:07:33.545+00"
"1022","objections","7b18ad6e-2ce4-4055-862d-bd0743d88d2f","BUT","true","2024-11-24 23:07:45.082+00"
"1023","gone-yesterday","476d8e6a-3767-4ac0-ac45-b29c0088de75","BACKFILLS","true","2024-11-24 23:07:56.974+00"
"1024","bould-idea","a55c85bf-ad4a-4a11-902f-692337b06415","CLOVER","true","2024-11-24 23:08:13.064+00"
"1025","objections","a9479f77-734b-4b1a-b318-bf886df3988a","ART","false","2024-11-24 23:08:14.57+00"
"1026","flag-code","a55c85bf-ad4a-4a11-902f-692337b06415","WAVER","true","2024-11-24 23:09:39.107+00"
"1027","math","83c757e0-0ebb-48e7-a7b8-9eddee5facb4","RAT","false","2024-11-24 23:09:44.062+00"
"1028","math","83c757e0-0ebb-48e7-a7b8-9eddee5facb4","OX","false","2024-11-24 23:09:46.252+00"
"1029","math","83c757e0-0ebb-48e7-a7b8-9eddee5facb4","TIGER","false","2024-11-24 23:09:49.654+00"
"1030","math","83c757e0-0ebb-48e7-a7b8-9eddee5facb4","RABBIT","false","2024-11-24 23:09:52.334+00"
"1031","math","83c757e0-0ebb-48e7-a7b8-9eddee5facb4","DRAGON","false","2024-11-24 23:09:57.182+00"
"1032","math","83c757e0-0ebb-48e7-a7b8-9eddee5facb4","SNAKE","false","2024-11-24 23:09:59.53+00"
"1033","math","83c757e0-0ebb-48e7-a7b8-9eddee5facb4","HORSE","true","2024-11-24 23:10:01.826+00"
"1034","public-eye-exam","6bbc582d-5057-4160-b66c-b2df9e163662","PEEKPERFORMANCE","true","2024-11-24 23:10:14.725+00"
"1035","math","a55c85bf-ad4a-4a11-902f-692337b06415","HORSE","true","2024-11-24 23:10:28.993+00"
"1036","triple-threat","e8e533c7-f81f-4781-a7b0-7e8feaa0d814","SALTER","true","2024-11-24 23:10:29.56+00"
"1037","spindle-choreography","36902569-f40b-420b-a823-c7be4fea7550","CHOREO","false","2024-11-24 23:10:59.231+00"
"1038","triple-threat","2943bb75-3a0f-4f21-bdcc-5c14121c05f9","SALTER","true","2024-11-24 23:11:10.475+00"
"1039","flag-code","fec85dd0-2a55-43a6-8707-b4e35333f242","JAVER","false","2024-11-24 23:11:18.834+00"
"1040","flag-code","fec85dd0-2a55-43a6-8707-b4e35333f242","WAVER","true","2024-11-24 23:11:31.684+00"
"1041","bloodsuckers","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","COUNTYVOTERS","false","2024-11-24 23:11:51.992+00"
"1042","bloodsuckers","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","COUNTYVALUES","false","2024-11-24 23:12:01.813+00"
"1043","objections","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","ART","false","2024-11-24 23:13:12.154+00"
"1044","bloodsuckers","6bbc582d-5057-4160-b66c-b2df9e163662","HONEST","false","2024-11-24 23:13:34.344+00"
"1045","who-am-i","a55c85bf-ad4a-4a11-902f-692337b06415","CENTRALEXECUTIVECOMMITTEE","false","2024-11-24 23:13:34.379+00"
"1046","who-am-i","a55c85bf-ad4a-4a11-902f-692337b06415","CENTRALEXECUTIVECOMMITTEEOFTHEUSSR","false","2024-11-24 23:13:57.464+00"
"1047","bloodsuckers","6bbc582d-5057-4160-b66c-b2df9e163662","GARNET","false","2024-11-24 23:14:07.037+00"
"1048","who-am-i","a55c85bf-ad4a-4a11-902f-692337b06415","CEC","false","2024-11-24 23:14:16.191+00"
"1049","who-am-i","a55c85bf-ad4a-4a11-902f-692337b06415","CENTRALEXECUTIVECOMMITTEEOFTHESOVIETUNION","true","2024-11-24 23:14:30.401+00"
"1050","carberry","a619c0cb-9cba-4e9d-8b6a-a3b94db1b638","HECTOR","true","2024-11-24 23:14:41.652+00"
"1051","objections","a9479f77-734b-4b1a-b318-bf886df3988a","JOHNTENNIEL","false","2024-11-24 23:14:43.039+00"
"1052","bloodsuckers","6bbc582d-5057-4160-b66c-b2df9e163662","GADGET","false","2024-11-24 23:14:43.305+00"
"1053","objections","a9479f77-734b-4b1a-b318-bf886df3988a","TENNIEL","false","2024-11-24 23:14:48.196+00"
"1054","objections","a619c0cb-9cba-4e9d-8b6a-a3b94db1b638","BUT","true","2024-11-24 23:14:50.393+00"
"1055","bloodsuckers","6bbc582d-5057-4160-b66c-b2df9e163662","GARRET","false","2024-11-24 23:15:37.493+00"
"1056","staze","6bbc582d-5057-4160-b66c-b2df9e163662","GALOP","true","2024-11-24 23:15:39.111+00"
"1057","record-time","36902569-f40b-420b-a823-c7be4fea7550","SIXTYFIVE","false","2024-11-24 23:15:48.581+00"
"1058","bloodsuckers","6bbc582d-5057-4160-b66c-b2df9e163662","HARLOT","false","2024-11-24 23:16:46.792+00"
"1059","carberry","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","HECTOR","true","2024-11-24 23:18:28.874+00"
"1060","bould-idea","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","CLOVER","true","2024-11-24 23:19:32.148+00"
"1061","gone-yesterday","4d97bc8e-9e10-4559-9780-891946d37cd7","BACKFIRED","false","2024-11-24 23:19:59.965+00"
"1062","gone-yesterday","4d97bc8e-9e10-4559-9780-891946d37cd7","BACKFIRES","false","2024-11-24 23:20:03.215+00"
"1063","gone-yesterday","4d97bc8e-9e10-4559-9780-891946d37cd7","BACKFIELD","false","2024-11-24 23:20:19.702+00"
"1064","flag-code","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","WAVER","true","2024-11-24 23:22:03.212+00"
"1065","math","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","HORSE","true","2024-11-24 23:23:00.091+00"
"1066","gone-yesterday","4d97bc8e-9e10-4559-9780-891946d37cd7","BACKFILLS","true","2024-11-24 23:23:20.457+00"
"1067","prefix","a619c0cb-9cba-4e9d-8b6a-a3b94db1b638","PLUM","true","2024-11-24 23:23:49.264+00"
"1068","prada","36902569-f40b-420b-a823-c7be4fea7550","FOUROFCLUBS","false","2024-11-24 23:27:21.695+00"
"1069","prada","36902569-f40b-420b-a823-c7be4fea7550","OFCLUBS","false","2024-11-24 23:27:27.662+00"
"1070","prada","36902569-f40b-420b-a823-c7be4fea7550","DEVILSBEDPOST","true","2024-11-24 23:27:39.933+00"
"1071","record-time","64b46370-1012-4ea2-9bb9-a362ce8e00f4","GUINESS","false","2024-11-24 23:28:37.094+00"
"1072","incomplete-instrumentation","1af8c644-4dfa-4aae-9c4f-d03ec273f214","CAST","true","2024-11-24 23:28:38.326+00"
"1073","record-time","64b46370-1012-4ea2-9bb9-a362ce8e00f4","GUINNESS","true","2024-11-24 23:28:57.243+00"
"1074","maize-maze","476d8e6a-3767-4ac0-ac45-b29c0088de75","POSSIBLEASBESTOS","false","2024-11-24 23:29:20.479+00"
"1075","maize-maze","476d8e6a-3767-4ac0-ac45-b29c0088de75","ASBESTOS","false","2024-11-24 23:29:47.876+00"
"1076","previous-commute","36902569-f40b-420b-a823-c7be4fea7550","BUSING","true","2024-11-24 23:29:50.117+00"
"1077","maize-maze","476d8e6a-3767-4ac0-ac45-b29c0088de75","ASBESTOSPOSSIBLE","true","2024-11-24 23:29:55.5+00"
"1078","previous-commute","4d97bc8e-9e10-4559-9780-891946d37cd7","BUSING","true","2024-11-24 23:30:16.051+00"
"1079","redacted","9648a562-727f-4cf2-b8e4-74683197e09e","PARAGRAPHICALLY","true","2024-11-24 23:30:26.577+00"
"1080","bould-idea","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","CLOVER","true","2024-11-24 23:30:53.454+00"
"1081","bould-idea","a619c0cb-9cba-4e9d-8b6a-a3b94db1b638","CLOSER","false","2024-11-24 23:32:11.151+00"
"1082","bould-idea","a619c0cb-9cba-4e9d-8b6a-a3b94db1b638","CLOVER","true","2024-11-24 23:32:41.348+00"
"1083","gone-yesterday","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","BACKFILLS","true","2024-11-24 23:33:02.648+00"
"1084","redacted","e8e533c7-f81f-4781-a7b0-7e8feaa0d814","PARAGRAPHICALLY","true","2024-11-24 23:33:09.113+00"
"1085","triple-threat","5bc031f5-d49f-4204-8480-94a00146fdbf","SALTER","true","2024-11-24 23:33:09.722+00"
"1086","math","a619c0cb-9cba-4e9d-8b6a-a3b94db1b638","HORSE","true","2024-11-24 23:33:37.228+00"
"1087","who-am-i","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","CENTRALEXECUTIVECOMMITTEEOFTHEUSSR","false","2024-11-24 23:34:25.555+00"
"1088","incomplete-instrumentation","03c011f3-887b-4e97-8fef-34bb6293625a","CASTANETS","false","2024-11-24 23:34:46.651+00"
"1089","incomplete-instrumentation","03c011f3-887b-4e97-8fef-34bb6293625a","CAST","true","2024-11-24 23:34:50.1+00"
"1090","triple-threat","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","SALTER","true","2024-11-24 23:35:02.504+00"
"1091","bloodsuckers","6bbc582d-5057-4160-b66c-b2df9e163662","GARLIC","true","2024-11-24 23:35:10.216+00"
"1092","who-am-i","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","CENTRALEXECUTIVECOMMITTEEOFTHESOVIETUNION","true","2024-11-24 23:35:23.693+00"
"1093","gone-yesterday","0495847e-de9c-4c6f-85c2-368cffee3e05","BANKROLLS","false","2024-11-24 23:35:59.803+00"
"1094","gate-lock","6bbc582d-5057-4160-b66c-b2df9e163662","ESCKEY","true","2024-11-24 23:36:19.734+00"
"1095","carberry","3320a2dd-5364-455f-9a5c-7a528bdfb347","ACHILLES","false","2024-11-24 23:36:34.245+00"
"1096","carberry","3320a2dd-5364-455f-9a5c-7a528bdfb347","HECTOR","true","2024-11-24 23:36:36.562+00"
"1097","record-time","03c011f3-887b-4e97-8fef-34bb6293625a","GUINNESS","true","2024-11-24 23:36:52.458+00"
"1098","gone-yesterday","0495847e-de9c-4c6f-85c2-368cffee3e05","BACKFILLS","true","2024-11-24 23:37:13.69+00"
"1099","prefix","64b46370-1012-4ea2-9bb9-a362ce8e00f4","PLUMB","false","2024-11-24 23:37:14.645+00"
"1100","prefix","64b46370-1012-4ea2-9bb9-a362ce8e00f4","PLUM","true","2024-11-24 23:37:16.227+00"
"1101","flag-code","a619c0cb-9cba-4e9d-8b6a-a3b94db1b638","WAVES","false","2024-11-24 23:37:28.326+00"
"1102","flag-code","a619c0cb-9cba-4e9d-8b6a-a3b94db1b638","WAVER","true","2024-11-24 23:37:34.782+00"
"1103","triple-threat","3320a2dd-5364-455f-9a5c-7a528bdfb347","SALTER","true","2024-11-24 23:38:05.163+00"
"1104","maize-maze","36902569-f40b-420b-a823-c7be4fea7550","WATER","false","2024-11-24 23:39:22.416+00"
"1105","spindle-choreography","6bbc582d-5057-4160-b66c-b2df9e163662","CALCULUS","true","2024-11-24 23:40:13.031+00"
"1106","public-eye-exam","a9479f77-734b-4b1a-b318-bf886df3988a","PEEKPERFORMANCE","true","2024-11-24 23:40:13.834+00"
"1107","shiritori","1af8c644-4dfa-4aae-9c4f-d03ec273f214","ASCENT","false","2024-11-24 23:40:29.268+00"
"1108","shiritori","1af8c644-4dfa-4aae-9c4f-d03ec273f214","ASCEND","false","2024-11-24 23:40:37.752+00"
"1109","shiritori","1af8c644-4dfa-4aae-9c4f-d03ec273f214","CENT","true","2024-11-24 23:41:09.95+00"
"1110","math","e5c63cc6-8a3e-43e6-9f81-75424ded9aa9","HORSE","true","2024-11-24 23:41:21.145+00"
"1111","carberry","5bc031f5-d49f-4204-8480-94a00146fdbf","ATHENA","false","2024-11-24 23:41:47.262+00"
"1112","bloodsuckers","a9479f77-734b-4b1a-b318-bf886df3988a","GARLIC","true","2024-11-24 23:41:56.778+00"
"1113","redacted","3320a2dd-5364-455f-9a5c-7a528bdfb347","PARAGRAPHICALLY","true","2024-11-24 23:42:31.018+00"
"1114","redacted","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","PARAGRAPHICALLY","true","2024-11-24 23:43:29.552+00"
"1115","objections","64b46370-1012-4ea2-9bb9-a362ce8e00f4","BUT","true","2024-11-24 23:43:39.141+00"
"1116","record-time","fec85dd0-2a55-43a6-8707-b4e35333f242","GUINNESS","true","2024-11-24 23:44:31.856+00"
"1117","prefix","03c011f3-887b-4e97-8fef-34bb6293625a","PLUM","true","2024-11-24 23:45:34.045+00"
"1118","prefix","36902569-f40b-420b-a823-c7be4fea7550","BUMAGEBERMET","false","2024-11-24 23:46:49.905+00"
"1119","spindle-choreography","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","CALCULUS","true","2024-11-24 23:49:42.722+00"
"1120","who-am-i","a619c0cb-9cba-4e9d-8b6a-a3b94db1b638","CENTRALEXECUTIVECOMMITTEEOFTHESOVIETUNION","true","2024-11-24 23:53:03.967+00"
"1121","objections","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","AET","false","2024-11-24 23:53:12.999+00"
"1122","objections","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","ART","false","2024-11-24 23:53:15.017+00"
"1123","triple-threat","ea7f572b-8c96-4f69-8087-2e23b4985eec","SALTER","true","2024-11-24 23:53:29.556+00"
"1124","spindle-choreography","1af8c644-4dfa-4aae-9c4f-d03ec273f214","AGRARIAN","false","2024-11-24 23:53:31.952+00"
"1125","objections","e793ef7c-486f-4e9d-a3f7-f08a4da1290f","BIT","false","2024-11-24 23:53:39.972+00"
"1126","objections","e793ef7c-486f-4e9d-a3f7-f08a4da1290f","BOT","false","2024-11-24 23:53:42.191+00"
"1127","objections","e793ef7c-486f-4e9d-a3f7-f08a4da1290f","BUT","true","2024-11-24 23:53:45.468+00"
"1128","spindle-choreography","1af8c644-4dfa-4aae-9c4f-d03ec273f214","NEOLITHICREVOLUTION","false","2024-11-24 23:53:49.988+00"
"1129","spindle-choreography","1af8c644-4dfa-4aae-9c4f-d03ec273f214","ROTATION","false","2024-11-24 23:54:09.248+00"
"1130","spindle-choreography","64b46370-1012-4ea2-9bb9-a362ce8e00f4","SCHUBERT","false","2024-11-24 23:54:27.858+00"
"1131","alice","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","SCRYMEARIVER","true","2024-11-24 23:55:22.224+00"
"1132","spindle-choreography","64b46370-1012-4ea2-9bb9-a362ce8e00f4","CALCULUS","true","2024-11-24 23:56:17.854+00"
"1133","carberry","8027df2c-5617-4b42-88f3-7d3e88156eb4","HERACLES","false","2024-11-24 23:56:27.912+00"
"1134","carberry","e8e533c7-f81f-4781-a7b0-7e8feaa0d814","ACHILLES","false","2024-11-24 23:56:46.495+00"
"1135","carberry","e8e533c7-f81f-4781-a7b0-7e8feaa0d814","HECTOR","true","2024-11-24 23:56:48.693+00"
"1136","flag-code","529be3e4-3972-44fc-8f4d-c26b9dd7ded3","WAVER","true","2024-11-24 23:57:07.429+00"
"1137","spindle-choreography","3320a2dd-5364-455f-9a5c-7a528bdfb347","GEOMETRY","false","2024-11-24 23:57:42.639+00"
"1138","gone-yesterday","1ace0a03-2dc7-477e-89a0-85759d3d0bb2","BACKFILLS","true","2024-11-24 23:59:53.116+00"
"1139","carberry","c6920d9b-0abc-4535-9660-307be1c90763","HECTOR","true","2024-11-25 00:00:27.377+00"
"1140","spindle-choreography","3320a2dd-5364-455f-9a5c-7a528bdfb347","VARIETY","false","2024-11-25 00:01:02.799+00"
"1141","spindle-choreography","3320a2dd-5364-455f-9a5c-7a528bdfb347","VARIETIES","false","2024-11-25 00:01:05.078+00"
"1142","incomplete-instrumentation","fec85dd0-2a55-43a6-8707-b4e35333f242","CASTANETS","false","2024-11-25 00:01:38.138+00"
"1143","triple-threat","c6920d9b-0abc-4535-9660-307be1c90763","SALTER","true","2024-11-25 00:01:39.726+00"
"1144","incomplete-instrumentation","fec85dd0-2a55-43a6-8707-b4e35333f242","CAST","true","2024-11-25 00:01:43.942+00"
"1145","objections","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","MRT","false","2024-11-25 00:02:11.688+00"
"1146","objections","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","CRT","false","2024-11-25 00:02:13.445+00"
"1147","spindle-choreography","36902569-f40b-420b-a823-c7be4fea7550","RELATIVITY","false","2024-11-25 00:03:52.66+00"
"1148","spindle-choreography","3320a2dd-5364-455f-9a5c-7a528bdfb347","CALCULUS","true","2024-11-25 00:04:21.255+00"
"1149","staze","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","GALOP","true","2024-11-25 00:06:46.754+00"
"1150","prefix","e793ef7c-486f-4e9d-a3f7-f08a4da1290f","EARLY","false","2024-11-25 00:07:46.405+00"
"1151","who-am-i","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","CENTRALEXECUTIVECOMMITTEEOFTHESOVIETUNION","true","2024-11-25 00:08:16.423+00"
"1152","incomplete-instrumentation","1ace0a03-2dc7-477e-89a0-85759d3d0bb2","CASTANETS","false","2024-11-25 00:10:14.793+00"
"1153","incomplete-instrumentation","1ace0a03-2dc7-477e-89a0-85759d3d0bb2","CAST","true","2024-11-25 00:10:25.81+00"
"1154","staze","a9479f77-734b-4b1a-b318-bf886df3988a","GAAZLAORPA","false","2024-11-25 00:11:12.393+00"
"1155","staze","a9479f77-734b-4b1a-b318-bf886df3988a","GALOPAZARA","false","2024-11-25 00:11:16.635+00"
"1156","staze","a9479f77-734b-4b1a-b318-bf886df3988a","GALOP","true","2024-11-25 00:11:21.342+00"
"1157","shiritori","64b46370-1012-4ea2-9bb9-a362ce8e00f4","DESCENT","false","2024-11-25 00:11:41.184+00"
"1158","shiritori","64b46370-1012-4ea2-9bb9-a362ce8e00f4","CENT","true","2024-11-25 00:11:42.817+00"
"1159","bould-idea","3320a2dd-5364-455f-9a5c-7a528bdfb347","CLOVER","true","2024-11-25 00:11:47.022+00"
"1160","objections","529be3e4-3972-44fc-8f4d-c26b9dd7ded3","BUT","true","2024-11-25 00:13:12.537+00"
"1161","triple-threat","cf77bce8-abe5-47bf-823e-c1150207c3fa","SALTER","true","2024-11-25 00:14:14.914+00"
"1162","shiritori","665e7f6c-cfb2-4d2d-9168-e38eb1a03c66","CENT","true","2024-11-25 00:14:58.345+00"
"1163","who-am-i","3320a2dd-5364-455f-9a5c-7a528bdfb347","CENTRALEXECUTIVECOMMITTEEOFTHEUSSR","false","2024-11-25 00:16:34.055+00"
"1164","shiritori","a9479f77-734b-4b1a-b318-bf886df3988a","END","false","2024-11-25 00:16:58.442+00"
"1165","bould-idea","c6920d9b-0abc-4535-9660-307be1c90763","COBWEB","false","2024-11-25 00:17:06.792+00"
"1166","public-eye-exam","6aefc139-0a0e-432d-a03f-4f0daf5ec1d9","PEEKPERFORMANCE","true","2024-11-25 00:20:01.515+00"
"1167","objections","a9479f77-734b-4b1a-b318-bf886df3988a","BUT","true","2024-11-25 00:20:43.77+00"
